"KEY","TEXT"
"aetherpower.statuseffect.minor.aetherpowerberserk.single.allies","Al comienzo de cada batalla, este héroe obtiene un {ATTACK} % de ataque y un {CHANGE} % más cada vez que recibe un ataque durante {TURNS} turnos hasta un {MAXMODIFIER} % de ataque.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerberserkdefense.single.allies","Al comienzo de cada batalla, este héroe obtiene un {DEFENSE} % de defensa y un {CHANGE} % más cada vez que recibe un ataque durante {TURNS} turnos hasta un {MAXMODIFIER} % de defensa.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerdebuffdamagemodifier.single.allies","Al comienzo de cada batalla, este héroe obtiene una reducción del {MULTIPLIER} % del daño que recibe de estados alterados y acumulaciones negativas durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerdefensemodifier.single.allies","Al comienzo de cada batalla, este héroe obtiene un {DEFENSE} % de defensa durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerdispel.single.allies.minordebuff","Al comienzo de cada batalla, se purifican los estados alterados de este héroe al final de cada turno durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.healthboost.single.allies","Al comienzo de cada batalla, este héroe regenera {TOTAL} de vitalidad potenciada durante {TURNS} turnos. La vitalidad potenciada puede exceder la VIT máxima.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.single.allies","Al comienzo de cada batalla, este héroe regenera {TOTAL} de vitalidad durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerfixedmanarecovery.small.single.allies","Al comienzo de cada batalla, este héroe recibe una pequeña cantidad de maná durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowergamble.single.allies","Al comienzo de cada batalla, este héroe obtiene un {ATTACK} % de ataque con un {ACCURACY} % de precisión durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerhealmultiplier.single.allies","Al comienzo de cada batalla, este héroe obtiene un {HEALING} % más en todas las curaciones recibidas durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerlifesteal.single.allies","Al comienzo de cada batalla, este héroe cura un {LIFESTEAL} % del daño normal infligido durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowermanagenerationmodifier.single.allies","Al comienzo de cada batalla, este héroe obtiene un {MANAREGEN} % de regeneración de maná durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowermummyreincarnation.single.allies","Si este héroe es derrotado durante los 5 primeros turnos de una batalla, resucita como momia con un {ATTACK} % de ataque y un {DEFENSE} % de defensa.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerreceiveddamagemodifier.single.allies.decrease","Al comienzo de cada batalla, todo el daño recibido por este héroe se reduce un [#!]{DAMAGEREDUCTION} %[#] durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerreflectminordebuffstorandomenemy.single.allies","Al comienzo de cada batalla, este héroe refleja los estados alterados purificables que recibiría a un personaje aleatorio del equipo contrario durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerspecialdamagepowermodifier.single.allies","Al comienzo de cada batalla, la habilidad especial de este héroe inflige un {POWER} % de daño adicional durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.aetherpowerspecialskilldefensemodifier.single.allies","Al comienzo de cada batalla, este héroe obtiene un {SPECIALSKILLDEFENSE} % de defensa contra habilidades especiales durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.block.single.allies","Al comienzo de cada batalla, este héroe tiene un {BLOCKCHANCE} % de probabilidad de reducir cualquier daño recibido a 1 durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.counterattack.single.allies","Al comienzo de cada batalla, este héroe contraataca con un {DEFLECTION} % del daño recibido durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.debuffshield.single.allies","Al comienzo de cada batalla, este héroe es inmune a los estados alterados nuevos durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.dodgespecialdamage.single.allies","Al comienzo de cada batalla, este héroe obtiene un {DODGE} % de probabilidad de esquivar las habilidades especiales que infligen daño durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.reflectdebuffdamage.single.allies.targets.all","Al comienzo de cada batalla, este héroe refleja un {DEFLECTION} % del daño recibido de sus estados alterados y acumulaciones negativas a todos los enemigos durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.reflectminordebuffs.single.allies.randomenemy","Al comienzo de cada batalla, este héroe refleja los estados alterados purificables que recibiría a un personaje aleatorio del equipo contrario durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.resistnewparasites.single.allies","Al comienzo de cada batalla, este héroe es inmune a los demonios nuevos durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.revive.aetherrevive.single.allies","Si este héroe es derrotado durante los primeros {TURNS} turnos de una batalla, resucita al principio de su siguiente turno con un {HEALTH} % de vitalidad. Todos los efectos de estado y acumulaciones se eliminan cuando el héroe cae derrotado.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"aetherpower.statuseffect.minor.taunt.single.allies","Al comienzo de cada batalla, este héroe obtiene Burla, que evita que los enemigos utilicen habilidades especiales en los aliados del héroe durante {TURNS} turnos.

En batallas con múltiples oleadas, el efecto se reinicia al comienzo de cada una."
"alchemy.surplusremoval.body","El laboratorio de alquimia ahora tiene un límite de 100 transmutaciones por fórmula. Todas las transmutaciones que superaban el límite se han eliminado de la cola y los ingredientes invertidos en ellas se devuelven en este mensaje."
"alchemy.surplusremoval.title","Ingredientes del laboratorio de alquimia"
"alchemylab.alchemy","Alquimia"
"alchemylab.boost","Potenciador"
"alchemylab.boost.confirmation","Compra este potenciador para obtener [#!]{0}[#] alkafragmentos extras. ¿Quieres completar la transacción?"
"alchemylab.boost.get_more_alkashards#1","¡Consigue [#!]{0}[#] [#!]alkafragmento[#] extra!"
"alchemylab.boost.get_more_alkashards#2","¡Consigue [#!]{0}[#] [#!]alkafragmentos[#] extras!"
"alchemylab.boost.get_more_alkashards#3","¡Consigue [#!]{0}[#] [#!]alkafragmentos[#] extras!"
"alchemylab.boosted","¡Potenciado!"
"alchemylab.cancel.really","Vas a [#!]destruir permanentemente objetos épicos[#]. [#!]No[#] podrás recuperar ninguno de los recursos u objetos que has usado.

¿Seguro que quieres continuar?"
"alchemylab.cancel.title","¿Detener la transmutación?"
"alchemylab.choose.text","Toca los objetos para añadir ingredientes"
"alchemylab.chosen.text","Ingredientes seleccionados"
"alchemylab.craft.button","Transmutar"
"alchemylab.description.transmuting","Transmutando: {0}"
"alchemylab.description.transmuting.max","Transmutando: {0} (máx.)"
"alchemylab.extra","¡Extra!"
"alchemylab.migration.info.body","¡El laboratorio de alquimia se ha actualizado! Debido a los cambios, las acciones en curso se han completado automáticamente y las que estaban en la cola se han reembolsado. ¡Descubre los resultados en tu correo!"
"alchemylab.migration.info.title","Actualización del laboratorio de alquimia"
"alchemylab.migration.refundmail.body","¡El laboratorio de alquimia se ha actualizado! Las transmutaciones que estaban en la cola se han reembolsado.

Estos son los objetos y recursos que estaban en la cola."
"alchemylab.migration.refundmail.title","Transmutaciones reembolsadas"
"alchemylab.migration.researchmail.body","¡El laboratorio de alquimia se ha actualizado! La investigación en curso se ha terminado y se ha recogido automáticamente."
"alchemylab.migration.researchmail.title","Investigación terminada"
"alchemylab.migration.resultmail.body","¡El laboratorio de alquimia se ha actualizado! Las transmutaciones en curso se han terminado automáticamente.

Estos son los resultados de todas las transmutaciones terminadas que no se han recogido."
"alchemylab.migration.resultmail.title","Transmutaciones terminadas"
"alchemylab.ready","¡Transmutación finalizada!"
"alchemylab.researchingelsewhere","Espera a que termine otra investigación para investigar esta fórmula."
"alchemylab.showavailableingredients.button","Mostrar todos"
"alchemylab.showchoseningredients.button","Mostrar seleccionados"
"alchemylab.transmutation.cancel","Ya se ha iniciado la transmutación de estos objetos. Si la eliminas de la cola, todos los objetos y recursos que has usado en ella [#!]se destruirán permanentemente[#].

¿Seguro que quieres continuar?"
"alchemylab.transmutationready.message","Resultados de la transmutación:"
"alchemylab.transmute.autofill","Autocompletar"
"alchemylab.transmute.button","Transmutar"
"alchemylab.transmute.cauldron_full","¡Caldero lleno!"
"alchemylab.transmute.confirmation.epic","Vas a consumir {0} [#!]material(es) de ascensión épico(s)[#] en esta transmutación.

¿Estás seguro?"
"alchemylab.transmute.odds.title","Índice de transmutación"
"alchemylab.transmute.required_ingredients","Ingredientes necesarios:"
"alchemylab.transmutetime","Tiempo de transmutación: [#!]{0}[#]"
"alkashard.dialog.cost","Alkafragmentos consumidos:"
"alkashard.dialog.guide","Elige uno de los siguientes:"
"alkashard.dialog.info.message","Puedes elegir un objeto de una selección aleatoria de objetos cuando combinas alkafragmentos.

La selección de objetos no cambia hasta que se combinan los alkafragmentos."
"alkashard.dialog.title","Combinar alkafragmentos"
"alkashard.done.dialog.title","¡Combinado con alkafragmentos!"
"alliance.activetitan","Titán activo"
"alliance.activity","[#!]Actividad:[#] [%115]{0}[%]"
"alliance.activity.description","Indica el porcentaje de miembros de la alianza en línea recientemente."
"alliance.activity.title","Actividad de la alianza"
"alliance.activity_entry","Actividad:"
"alliance.alliances","Alianzas"
"alliance.chat.joinrequest","¿Aceptar solicitud para unirse?"
"alliance.chat.joinrequest.accept","Aceptar"
"alliance.chat.joinrequest.accepted","[#00ff00]Aceptada[#] por [#!]{0}[#]"
"alliance.chat.joinrequest.reject","Rechazar"
"alliance.chat.joinrequest.rejected","[#ff0000]Rechazada[#] por [#!]{0}[#]"
"alliance.choose_banner","Banner de la alianza"
"alliance.choose_description","Descripción"
"alliance.choose_flag","Patrón"
"alliance.choose_name","Nombre de alianza"
"alliance.choose_symbol","Símbolo"
"alliance.choose_trophies","Trofeos necesarios"
"alliance.choose_type","Tipo"
"alliance.demote","Degradar"
"alliance.error.alliance_not_found","La alianza ya no existe."
"alliance.error.already_in_alliance_other","El jugador ya se ha unido a una alianza."
"alliance.error.already_requested","Ya has pedido unirte a esta alianza."
"alliance.error.banned","Se ha rechazado tu solicitud para unirte a la alianza."
"alliance.error.block_edit_name","Nombre y descripción de alianza desactivados temporalmente."
"alliance.error.cant_attack_titan.message","Tienes que ser miembro de la alianza antes de que aparezca el titán para poder atacarle.

Podrás atacar al siguiente titán que aparezca para esta alianza."
"alliance.error.cant_attack_titan.rare.message","Para poder atacar a titanes raros, tienes que llevar en la alianza al menos {0} días."
"alliance.error.cant_attack_titan.title","No puedes atacar"
"alliance.error.full","La alianza está completa."
"alliance.error.hexmap.already_finished","El evento ya se ha terminado."
"alliance.error.hexmap.attacker_in_battle","El atacante ya está en batalla."
"alliance.error.hexmap.chest.already_claimed","El cofre ya se ha recogido."
"alliance.error.hexmap.chest.not_enough_keys","No tienes suficientes llaves para abrir el cofre."
"alliance.error.hexmap.chest.unknown","No se ha encontrado el cofre."
"alliance.error.hexmap.invalid_path","Se ha seleccionado un camino que no es válido."
"alliance.error.hexmap.invalid_team","Todos los héroes de tu equipo han sido derrotados."
"alliance.error.hexmap.no_energy_left","No tienes suficiente energía."
"alliance.error.hexmap.player.unknown","No se ha encontrado al jugador."
"alliance.error.hexmap.target.dead","Ya se ha derrotado al enemigo."
"alliance.error.hexmap.target.unknown","Se ha seleccionado un enemigo desconocido."
"alliance.error.invite_only","Esta alianza es solo por invitación. Inténtalo de nuevo."
"alliance.error.name.taken","El nombre que has proporcionado ya está en uso."
"alliance.error.name.too_short","El nombre de la alianza debe tener al menos {0} caracteres."
"alliance.error.not_enough_trophies","No tienes suficientes trofeos para unirte a esta alianza."
"alliance.error.player_not_found","El jugador ya no existe."
"alliance.error.text_validation","El nombre o la descripción de la alianza no se han aprobado."
"alliance.error.unknown","La alianza ya no existe."
"alliance.error.war.already_finished","La guerra ya ha terminado."
"alliance.error.war.attacker_in_battle","No se puede atacar. Inténtalo de nuevo más tarde."
"alliance.error.war.defense.war_started","No se puede mejorar el equipo de defensa. ¡La guerra ya ha comenzado!"
"alliance.error.war.invalid_assist_dragon_count","No se puede atacar. Inténtalo de nuevo más tarde."
"alliance.error.war.invalid_team","El equipo de ataque seleccionado no es válido."
"alliance.error.war.no_attacks_left","¡Sin energía de guerra!"
"alliance.error.war.target.dead","El objetivo ya ha sido derrotado."
"alliance.error.war.target.not_found","No se ha encontrado un objetivo válido."
"alliance.error.war.target.reserved","El objetivo ya está reservado."
"alliance.error.war.target.under_attack","El objetivo ya está siendo atacado."
"alliance.error.war.target.unknown","Objetivo desconocido. Inténtalo de nuevo más tarde."
"alliance.error.war_battle_conflict","Ha ocurrido un error inesperado. Vamos a investigar este asunto y a solucionarlo lo antes posible."
"alliance.event.alliance_gift.alliance_christmas_gift_offer","¡Se han enviado los regalos de invierno de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.alliance_christmas_webstore_gift","¡Se han enviado los regalos de invierno de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.alliance_valentines_webstore_gift","¡Feliz Día de San Valentín de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.alliancegiftoffer_gift","¡Se han enviado las gemas de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.battle_item_alliancemember_gift","¡Se han enviado los objetos de batalla de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.com.smallgiantgames.empires.6th_birthday_gift_zynga","¡Saludos de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.default","¡Saludos de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day1","¡Feliz Semana Dorada de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day2","¡Feliz Semana Dorada de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day3","¡Feliz Semana Dorada de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day4","¡Feliz Semana Dorada de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day5","¡Feliz Semana Dorada de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day6","¡Feliz Semana Dorada de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day7","¡Feliz Semana Dorada de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.valentines2018_alliance_member_gift","¡Feliz Día de San Valentín de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_1","¡Feliz semana de la alianza de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_2","¡Feliz semana de la alianza de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_3","¡Feliz semana de la alianza de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_4","¡Feliz semana de la alianza de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_5","¡Feliz semana de la alianza de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_6","¡Feliz semana de la alianza de parte de [#!]{0}[#]! ¡Mira tu correo!"
"alliance.event.demote","[#!]{0}[#] ha degradado a [#!]{1}[#]."
"alliance.event.event_ended","La [#!]aventura de alianza[#] ha finalizado."
"alliance.event.event_ending","¡La [#!]aventura de alianza[#] terminará dentro de {0}!"
"alliance.event.event_started","¡La [#!]aventura de alianza[#] ha comenzado!"
"alliance.event.event_starting","¡La [#!]aventura de alianza[#] comenzará dentro de {0}!"
"alliance.event.hexmap_ended","El [#!]evento de la isla monstruosa[#] ha finalizado."
"alliance.event.hexmap_ending","¡El [#!]evento de la isla monstruosa[#] terminará dentro de 24 horas!"
"alliance.event.hexmap_started","¡El [#!]evento de la isla monstruosa[#] ha comenzado!"
"alliance.event.hexmap_starting","¡El [#!]evento de la isla monstruosa[#] comenzará dentro de 24 horas!"
"alliance.event.inactive_leader_election","Debido a que la persona que lidera la alianza lleva un tiempo inactiva, se ha nombrado a {0} como líder."
"alliance.event.inactive_leader_final","La persona que lidera la alianza lleva un tiempo inactiva. Se nombrará a un líder nuevo automáticamente de entre los miembros aptos dentro de {0}. Esta es la notificación final."
"alliance.event.inactive_leader_first","La persona que lidera la alianza lleva un tiempo inactiva. Se nombrará a un líder nuevo automáticamente de entre los miembros aptos dentro de {0}."
"alliance.event.inactive_leader_no_active_elders","El proceso de selección del nuevo líder de la alianza se ha detenido porque no había miembros aptos disponibles."
"alliance.event.inactive_leader_returned","El líder de la alianza ha vuelto; si esa persona sigue activa, no se seleccionará un nuevo líder."
"alliance.event.join","[#!]{0}[#] se ha unido a la alianza."
"alliance.event.kick","[#!]{0}[#] ha expulsado a [#!]{1}[#] de la alianza."
"alliance.event.leave","[#!]{0}[#] ha abandonado la alianza."
"alliance.event.level_up","¡[#!]{0}[#] ha alcanzado el nivel [#!]{1}[#]!"
"alliance.event.promote","[#!]{0}[#] ha ascendido a [#!]{1}[#]."
"alliance.event.titan_created","¡Ha aparecido un nuevo titán!"
"alliance.event.titan_escaped","El titán ha escapado."
"alliance.event.titan_killed","¡El titán ha sido derrotado!"
"alliance.event.top_attackers","Mejores atacantes de titanes: {0}
Arpones usados: [#!]{1}[#]"
"alliance.event.top_attackers_no_harpoons","Mejores atacantes de titanes: {0}"
"alliance.event.top_hexmap_players","Mejores jugadores de la isla monstruosa: {0}"
"alliance.event.top_war_attackers","Mejores atacantes de guerra: {0}"
"alliance.event.update_description","[#!]{0}[#] ha cambiado la descripción de la alianza."
"alliance.event.update_featured_message_enabled_false","[#!]{0}[#] ha eliminado el mensaje destacado para la alianza."
"alliance.event.update_featured_message_enabled_true","[#!]{0}[#] ha establecido un nuevo mensaje destacado para la alianza."
"alliance.event.update_language","[#!]{0}[#] ha cambiado el idioma de la alianza."
"alliance.event.update_name","[#!]{0}[#] ha cambiado el nombre de la alianza."
"alliance.event.update_required_trophies","[#!]{0}[#] ha cambiado el requisito de trofeos de la alianza a [#!]{1}[#]."
"alliance.event.update_symbol","[#!]{0}[#] ha cambiado el estandarte de la alianza."
"alliance.event.update_type.inviteonly","[#!]{0}[#] ha cambiado el tipo de alianza a [#!]solo invitación[#]."
"alliance.event.update_type.open","[#!]{0}[#] ha cambiado el tipo de alianza a [#!]abierta[#]."
"alliance.event.war_created","Las [#!]guerras de alianza[#] comenzarán en {0}. ¡Prepara tus defensas!"
"alliance.event.wars_enabled_false","[#!]{0}[#] ha desactivado las [#!]guerras de alianza[#] para la alianza."
"alliance.event.wars_enabled_true","[#!]{0}[#] ha activado las [#!]guerras de alianza[#] para la alianza."
"alliance.exmember","[Exmiembro]"
"alliance.hexmap.keys","Llaves"
"alliance.hexmap.more_in","Más en {0}"
"alliance.hexmap.remaining_health","Vitalidad restante:"
"alliance.hexmap.status.finished","¡Evento finalizado!"
"alliance.hexmap.team","Equipo de la isla monstruosa"
"alliance.indicator.create","Procesando..."
"alliance.indicator.refresh","Actualizando..."
"alliance.info.allianceeventineligibleincoming","Para participar en aventuras de alianza debes formar parte de una."
"alliance.info.allianceeventineligiblestarted","Para participar en aventuras de alianza [#!]debes formar parte de una[#]. No podrás participar en esta aventura de alianza porque ya ha comenzado.

Si te unes a una alianza ahora, podrás participar en las siguientes aventuras de alianza."
"alliance.info.comingsoon","¡Muy pronto!"
"alliance.info.confirmdemote.elder","¿De verdad quieres degradar a [#!]{0}[#] a [#!]Anciano[#]?"
"alliance.info.confirmdemote.member","¿De verdad quieres degradar a [#!]{0}[#] a [#!]Miembro[#]?"
"alliance.info.confirmkick","¿Seguro que quieres expulsar a [#!]{0}[#]?"
"alliance.info.confirmleave","¿Seguro que quieres abandonar [#!]{0}[#]?"
"alliance.info.confirmleaveanddisband","¿Seguro que quieres abandonar [#!]{0}[#]?
Si la alianza no tiene miembros, se eliminará."
"alliance.info.confirmleaveduringallianceevent","¿Seguro que quieres abandonar [#!]{0}[#]?

Si lo haces, no podrás participar en la [#!]aventura de alianza[#] en curso ni recibir ninguna recompensa aunque vuelvas a unirte."
"alliance.info.confirmleaveduringhexmap","¿Seguro que quieres abandonar [#!]{0}[#]?

Si lo haces, no podrás participar en el evento de la [#!]isla monstruosa[#] en curso ni recibir ninguna recompensa aunque vuelvas a unirte."
"alliance.info.confirmleaveduringhexmappendingrewards","¿Seguro que quieres abandonar [#!]{0}[#]?

Si lo haces, no recibirás ninguna recompensa del evento de la [#!]isla monstruosa[#] en curso aunque vuelvas a unirte."
"alliance.info.confirmleaveubertitan","¿Seguro que quieres abandonar [#!]{0}[#]?
No podrás seguir aumentando la [#!]puntuación del titán mítico[#] ni recibirás sus recompensas con esta alianza ni cualquier otra."
"alliance.info.confirmleavewar","¿Seguro que quieres abandonar [#!]{0}[#]?

Ya han empezado los preparativos para la guerra; si quieres participar en ella, procura volver a esta alianza a tiempo. Ten en cuenta que tendrás que haber vuelto bastante antes de que empiecen las batallas.

Tiempo restante: [#!]{1}[#]"
