"KEY","TEXT"
"ads.disabled.popup.description","In deze build zijn geen advertenties beschikbaar. Maar je krijgt wel beloningen."
"ads.disabled.popup.title","Geen advertentie beschikbaar"
"advanced_buildings.title#1","Nieuw geavanceerd gebouw vrijgespeeld"
"advanced_buildings.title#2","Nieuwe geavanceerde gebouwen vrijgespeeld"
"advanced_buildings.title#3","Nieuwe geavanceerde gebouwen vrijgespeeld"
"aetherpower.statuseffect.minor.aetherpowerattackmodifier.single.allies","Aan het begin van elk gevecht krijgt deze held {ATTACK}% aanval gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerberserk.single.allies","Aan het begin van elk gevecht krijgt deze held {ATTACK}% aanval en {TURNS} beurten lang een verdere toename van {CHANGE}% telkens als deze wordt geraakt, maximaal {MAXMODIFIER}% aanvalskracht.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerberserkdefense.single.allies","Aan het begin van elk gevecht krijgt deze held {DEFENSE}% verdediging en {TURNS} beurten lang een verdere toename van {CHANGE}% telkens als deze wordt geraakt, tot maximaal {MAXMODIFIER}% verdedigingskracht.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerdebuffdamagemodifier.single.allies","Aan het begin van elk gevecht krijgt deze held {MULTIPLIER}% verlaging van opgelopen schade door statuseffecten gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerdefensemodifier.single.allies","Aan het begin van elk gevecht krijgt deze held {DEFENSE}% verdediging gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerdispel.single.allies.minordebuff","Aan het begin van elk gevecht worden de statussen van deze held gezuiverd aan het einde van elke beurt gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.healthboost.single.allies","Aan het begin van elk gevecht krijgt deze held {TOTAL} gebooste gezondheid gedurende {TURNS} beurten. Gebooste gezondheid kan het maximumaantal HP overstijgen.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.single.allies","Aan het begin van elk gevecht krijgt deze held {TOTAL} gezondheid gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerfixedmanarecovery.small.single.allies","Aan het begin van elk gevecht krijgt deze held een kleine hoeveelheid mana gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowergamble.single.allies","Aan het begin van elk gevecht krijgt deze held {ATTACK}% aanval met {ACCURACY}% trefzekerheid gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerhealmultiplier.single.allies","Aan het begin van elk gevecht krijgt deze held een toename van {HEALING}% voor elke genezing die wordt genoten gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerlifesteal.single.allies","Aan het begin van elk gevecht geneest deze held {LIFESTEAL}% van de normale toegebrachte schade gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowermanagenerationmodifier.single.allies","Aan het begin van elk gevecht krijgt deze held {MANAREGEN}% manarecuperatie gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowermummyreincarnation.single.allies","Als deze held verslagen wordt in de eerste 5 beurten van een gevecht, komt deze weer tot leven als een mummie met {ATTACK}% aanval en {DEFENSE}% verdediging.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerreceiveddamagemodifier.single.allies.decrease","Aan het begin van elk gevecht wordt alle schade die is opgelopen door deze held verlaagd met [#!]{DAMAGEREDUCTION}%[#] gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerreflectminordebuffstorandomenemy.single.allies","Aan het begin van elk gevecht reflecteert deze held zuiverbare statuseffecten die hij of zij zou ontvangen naar een willekeurig personage van het concurrerende team gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerspecialdamagepowermodifier.single.allies","Aan het begin van elk gevecht brengt de speciale vaardigheid van deze held {POWER}% schade toe gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.aetherpowerspecialskilldefensemodifier.single.allies","Aan het begin van elk gevecht krijgt deze held {SPECIALSKILLDEFENSE}% verdediging tegen speciale vaardigheden gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.block.single.allies","Aan het begin van elk gevecht heeft deze held een kans van {BLOCKCHANCE}% om alle opgelopen schade te verlagen naar 1 gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.counterattack.single.allies","Aan het begin van elk gevecht zet deze held de tegenaanval in met {DEFLECTION}% van de opgelopen schade gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.debuffshield.single.allies","Aan het begin van elk gevecht krijgt worden de statussen van deze held vernieuwd aan het einde an elke beurt gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.dodgespecialdamage.single.allies","Aan het begin van elk gevecht krijgt deze held een kans van {DODGE}% om speciale vaardigheden die schade toebrengen gedurende {TURNS} beurten te ontwijken.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.reflectdebuffdamage.single.allies.targets.all","Aan het begin van elk gevecht reflecteert deze held {DEFLECTION}% van de opgelopen schade door statuseffecten naar alle vijanden gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.reflectminordebuffs.single.allies.randomenemy","Aan het begin van elk gevecht reflecteert deze held zuiverbare statuseffecten die hij of zij zou ontvangen naar een willekeurig personage van het andere team gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.resistnewparasites.single.allies","Aan het begin van elk gevecht is deze held immuun voor nieuwe demonen gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.revive.aetherrevive.single.allies","Als deze held wordt verslagen binnen de eerste {TURNS} beurten van een gevecht, wordt deze aan het begin van de volgende beurt teruggebracht met {HEALTH}% gezondheid. Alle statuseffecten en cumulatieve effecten worden verwijderd als de held verslagen wordt.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"aetherpower.statuseffect.minor.taunt.single.allies","Aan het begin van elk gevecht krijgt deze held een uitlokkingskans die voorkomt dat vijanden speciale vaardigheden gebruiken tegen de bondgenoten van de held gedurende {TURNS} beurten.

In gevechten met meerdere aanvalsgolven wordt het effect aan het begin van elke golf vernieuwd."
"alchemy.surplusremoval.body","De limiet van het alchemielab is nu 100 transmutaties per recept. Alle transmutaties boven de limiet zijn verwijderd uit de rij. De ingrediënten die je ervoor hebt gebruikt, zijn bijgesloten in dit bericht."
"alchemy.surplusremoval.title","Ingrediënten alchemielab"
"alchemylab.alchemy","Alchemie"
"alchemylab.boost","Boost"
"alchemylab.boost.confirmation","Als je deze boost koopt, krijg je [#!]{0}[#] extra alkashards. Wil je deze transactie afronden?"
"alchemylab.boost.get_more_alkashards#1","Krijg [#!]{0}[#] extra [#!]alkashard[#]!"
"alchemylab.boost.get_more_alkashards#2","Krijg [#!]{0}[#] extra [#!]alkashards[#]!"
"alchemylab.boost.get_more_alkashards#3","Krijg [#!]{0}[#] extra [#!]alkashards[#]!"
"alchemylab.boosted","Geboost!"
"alchemylab.cancel.really","Je staat op het punt [#!]epische items permanent te vernietigen[#]! Je krijgt de gebruikte grondstoffen en/of items [#!]niet[#] terug!

Weet je het echt heel zeker?"
"alchemylab.cancel.title","Transmutatie onderbreken?"
"alchemylab.choose.text","Tik op items om ingrediënten toe te voegen"
"alchemylab.chosen.text","Geselecteerde ingrediënten"
"alchemylab.craft.button","Transmuteren"
"alchemylab.description.transmuting","Transmuteren: {0}"
"alchemylab.description.transmuting.max","Transmuteren: {0} (max.)"
"alchemylab.extra","Extra!"
"alchemylab.migration.info.body","Het alchemielab heeft een update gekregen! Om de wijzigingen door te kunnen voeren, zijn lopende acties automatisch voltooid en zijn de kosten voor acties in de rij terugbetaald. De resultaten vind je in je postvak."
"alchemylab.migration.info.title","Update voor alchemielab"
"alchemylab.migration.refundmail.body","Het alchemielab is geüpdatet! De kosten van je transmutaties in de rij zijn terugbetaald.

Hier zijn de items en grondstoffen die voor de rij waren gebruikt."
"alchemylab.migration.refundmail.title","Transmutaties in alchemielab terugbetaald"
"alchemylab.migration.researchmail.body","Het alchemielab is geüpdatet! Het onderzoek waar je mee bezig was, is automatisch voltooid en opgehaald."
"alchemylab.migration.researchmail.title","Onderzoek in alchemielab voltooid"
"alchemylab.migration.resultmail.body","Het alchemielab is geüpdatet! De transmutaties waar je mee bezig was, zijn automatisch voltooid.

Hier zijn de resultaten van al je voltooide en niet opgehaalde transmutaties."
"alchemylab.migration.resultmail.title","Transmutaties in alchemielab voltooid"
"alchemylab.ready","Transmutatie voltooid!"
"alchemylab.researchingelsewhere","Wacht totdat een ander onderzoek afgerond is om dit recept te kunnen onderzoeken."
"alchemylab.showavailableingredients.button","Alles weergeven"
"alchemylab.showchoseningredients.button","Selectie weergeven"
"alchemylab.transmutation.cancel","Deze items zijn al begonnen met hun transmutatie. Als je de transmutatie uit de rij verwijdert, worden alle items en grondstoffen die je hebt gebruikt [#!]permanent vernietigd[#]!

Weet je zeker dat je deze items en grondstoffen wilt vernietigen?"
"alchemylab.transmutationready.message","Resultaten transmutatie:"
"alchemylab.transmute.autofill","Automatisch vullen"
"alchemylab.transmute.button","Transmuteren"
"alchemylab.transmute.cauldron_full","Ketel is vol!"
"alchemylab.transmute.confirmation.epic","Je staat op het punt {0} [#!]episch verheffingsmateriaal[#] te verbruiken om deze transmutatie uit te voeren.

Weet je het zeker?"
"alchemylab.transmute.odds.title","Transmutatiewaarden:"
"alchemylab.transmute.required_ingredients","Vereiste ingrediënten:"
"alchemylab.transmutetime","Transmutatietijd: [#!]{0}[#]"
"alkashard.dialog.cost","Verbruikte alkashards:"
"alkashard.dialog.guide","Kies een van de volgende:"
"alkashard.dialog.info.message","Je kunt één item kiezen uit een willekeurige selectie wanneer je alkashards combineert.

De itemselectie blijft hetzelfde totdat de alkashards zijn gecombineerd."
"alkashard.dialog.title","Alkashards combineren"
"alkashard.done.dialog.title","Gecombineerd uit alkashards!"
"alliance.activetitan","Actieve titaan"
"alliance.activity","[#!]Activiteit:[#] [%115]{0}[%]"
"alliance.activity.description","Geeft het percentage alliantieleden aan dat recentelijk online was."
"alliance.activity.title","Alliantie-activiteit"
"alliance.activity_entry","Activiteit:"
"alliance.alliances","Allianties"
"alliance.chat.joinrequest","Toetreding accepteren?"
"alliance.chat.joinrequest.accept","Accepteren"
"alliance.chat.joinrequest.accepted","[#00ff00]Geaccepteerd[#] door [#!]{0}[#]"
"alliance.chat.joinrequest.reject","Afwijzen"
"alliance.chat.joinrequest.rejected","[#ff0000]Afgewezen[#] door [#!]{0}[#]"
"alliance.choose_banner","Embleem"
"alliance.choose_description","Beschrijving"
"alliance.choose_flag","Patroon"
"alliance.choose_name","Naam van de alliantie"
"alliance.choose_symbol","Symbool"
"alliance.choose_trophies","Benodigde trofeeën"
"alliance.choose_type","Type"
"alliance.demote","Degraderen"
"alliance.error.alliance_not_found","Deze alliantie bestaat niet meer."
"alliance.error.already_in_alliance_other","De speler is al lid van een alliantie."
"alliance.error.already_requested","Je hebt al gevraagd of je je bij deze alliantie mag aansluiten."
"alliance.error.banned","Je bent uit deze alliantie verbannen."
"alliance.error.block_edit_name","Alliantienaam en -beschrijving tijdelijk uitgeschakeld."
"alliance.error.cant_attack_titan.message","Je kunt alleen een Titaan aanvallen als je al lid van de Alliantie was voordat de Titaan is verschenen.

Je kunt de volgende Titaan die verschijnt voor deze Alliantie aanvallen."
"alliance.error.cant_attack_titan.rare.message","Om een zeldzame titaan aan te kunnen vallen, moet je minimaal {0} dagen lid zijn van de alliantie."
"alliance.error.cant_attack_titan.title","Aanvallen niet toegestaan"
"alliance.error.full","De alliantie is vol."
"alliance.error.hexmap.already_finished","Evenement al afgelopen."
"alliance.error.hexmap.attacker_in_battle","Aanvaller al in gevecht."
"alliance.error.hexmap.chest.already_claimed","Kist al geclaimd."
"alliance.error.hexmap.chest.not_enough_keys","Je hebt niet genoeg sleutels om de kist te openen."
"alliance.error.hexmap.chest.unknown","Kist niet gevonden."
"alliance.error.hexmap.invalid_path","Ongeldig pad geselecteerd."
"alliance.error.hexmap.invalid_team","Alle helden in je team zijn verslagen."
"alliance.error.hexmap.no_energy_left","Je hebt niet genoeg energie."
"alliance.error.hexmap.player.unknown","Speler niet gevonden."
"alliance.error.hexmap.target.dead","Vijand al verslagen."
"alliance.error.hexmap.target.unknown","Onbekende vijand geselecteerd."
"alliance.error.invite_only","Deze alliantie is op uitnodiging. Probeer het opnieuw."
"alliance.error.name.taken","De opgegeven naam is al in gebruik."
"alliance.error.name.too_short","De alliantienaam moet uit ten minste {0} tekens bestaan."
"alliance.error.not_enough_trophies","Je hebt niet genoeg trofeeën om je bij deze alliantie aan te sluiten."
"alliance.error.player_not_found","De speler bestaat niet meer."
"alliance.error.text_validation","Naam of beschrijving van alliantie niet goedgekeurd."
"alliance.error.unknown","Deze alliantie bestaat niet meer."
"alliance.error.war.already_finished","De oorlog is al voorbij."
"alliance.error.war.attacker_in_battle","Kan niet aanvallen. Probeer het later opnieuw."
"alliance.error.war.defense.war_started","Kan het verdedigingsteam niet bijwerken. De oorlog is al begonnen!"
"alliance.error.war.invalid_assist_dragon_count","Kan niet aanvallen. Probeer het later opnieuw."
"alliance.error.war.invalid_team","Je geselecteerde aanvalsteam is ongeldig."
"alliance.error.war.no_attacks_left","Je Oorlogsenergie is op!"
"alliance.error.war.target.dead","Doelwit is al verslagen."
"alliance.error.war.target.not_found","Geen geldig doelwit gevonden."
"alliance.error.war.target.reserved","Doelwit is al gereserveerd."
"alliance.error.war.target.under_attack","Doelwit wordt al aangevallen."
"alliance.error.war.target.unknown","Onbekend doelwit. Probeer het later opnieuw."
"alliance.error.war_battle_conflict","Er is een onverwachte fout opgetreden. We onderzoeken het probleem en lossen het zo snel mogelijk op."
"alliance.event.alliance_gift.alliance_christmas_gift_offer","De wintergeschenken van [#!]{0}[#] zijn verzonden! Iedereen, controleer je postvak!"
"alliance.event.alliance_gift.alliance_christmas_webstore_gift","De wintergeschenken van [#!]{0}[#] zijn verzonden! Iedereen, controleer je postvak!"
"alliance.event.alliance_gift.alliance_valentines_webstore_gift","Fijne Valentijnsdag van [#!]{0}[#]! Controleer je Postvak IN, allemaal!"
"alliance.event.alliance_gift.alliancegiftoffer_gift","De ladingen edelstenen van [#!]{0}[#] zijn verzonden! Iedereen, controleer je postvak!"
"alliance.event.alliance_gift.battle_item_alliancemember_gift","De strijdvoorwerpen van [#!]{0}[#] zijn verzonden! Iedereen, controleer je postvak!"
"alliance.event.alliance_gift.com.smallgiantgames.empires.6th_birthday_gift_zynga","Groeten van [#!]{0}[#]! Controleer je Postvak IN, allemaal!"
"alliance.event.alliance_gift.default","Groeten van [#!]{0}[#]! Controleer je Postvak IN, allemaal!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day1","Fijne Gouden week namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day2","Fijne Gouden week namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day3","Fijne Gouden week namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day4","Fijne Gouden week namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day5","Fijne Gouden week namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day6","Fijne Gouden week namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day7","Fijne Gouden week namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.valentines2018_alliance_member_gift","Fijne Valentijnsdag van [#!]{0}[#]! Controleer je Postvak IN, allemaal!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_1","Fijne Alliantieweek namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_2","Fijne Alliantieweek namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_3","Fijne Alliantieweek namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_4","Fijne Alliantieweek namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_5","Fijne Alliantieweek namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_6","Fijne Alliantieweek namens [#!]{0}[#]! Kijk snel in je inbox!"
"alliance.event.demote","[#!]{1}[#] werd gedegradeerd door [#!]{0}[#]."
"alliance.event.event_ended","De [#!]alliantieopdracht[#] is afgelopen."
"alliance.event.event_ending","De [#!]alliantieopdracht[#] loopt af over {0}!"
"alliance.event.event_started","De [#!]alliantieopdracht[#] is begonnen!"
"alliance.event.event_starting","De [#!]alliantieopdracht[#] begint over {0}!"
"alliance.event.hexmap_ended","Het [#!]Monstereilandevenement[#] is afgelopen."
"alliance.event.hexmap_ending","Het [#!]Monstereilandevenement[#] eindigt over 24 uur!"
"alliance.event.hexmap_started","Het [#!]Monstereilandevenement[#] is begonnen."
"alliance.event.hexmap_starting","Het [#!]Monstereilandevenement[#] begint over 24 uur!"
"alliance.event.inactive_leader_election","De huidige leider is inactief en daarom is {0} gekozen als nieuwe leider."
"alliance.event.inactive_leader_final","Je alliantieleider is al een tijdje inactief. Over {0} wordt er automatisch een nieuwe leider gekozen uit de alliantieleden die hiervoor in aanmerking komen. Dit is de laatste kennisgeving."
"alliance.event.inactive_leader_first","Je alliantieleider is al een tijdje inactief. Over {0} wordt er automatisch een nieuwe leider gekozen uit de alliantieleden die hiervoor in aanmerking komen."
"alliance.event.inactive_leader_no_active_elders","De selectieprocedure voor een nieuwe alliantieleider is beëindigd, omdat er geen alliantieleden beschikbaar zijn die hiervoor in aanmerking komen."
"alliance.event.inactive_leader_returned","De alliantieleider is teruggekeerd. Er wordt geen nieuwe leider gekozen zolang de alliantieleider actief is."
"alliance.event.join","[#!]{0}[#] heeft zich bij de alliantie aangesloten."
"alliance.event.kick","[#!]{0}[#] heeft [#!]{1}[#] uit de alliantie geschopt."
"alliance.event.leave","[#!]{0}[#] heeft de alliantie verlaten."
"alliance.event.level_up","[#!]{0}[#] bereikte niveau [#!]{1}[#]!"
"alliance.event.promote","[#!]{1}[#] kreeg promotie van [#!]{0}[#]."
"alliance.event.titan_created","Er is een nieuwe Titaan verschenen!"
"alliance.event.titan_escaped","De Titaan is ontsnapt."
"alliance.event.titan_killed","De Titaan werd verslagen!"
"alliance.event.top_attackers","Top-Titaanaanvallers: {0}
Harpoenen gebruikt: [#!]{1}[#]"
"alliance.event.top_attackers_no_harpoons","Top-Titaanaanvallers: {0}"
"alliance.event.top_hexmap_players","Beste speler van Monstereiland: {0}"
"alliance.event.top_war_attackers","Beste aanvallers van de oorlog: {0}"
"alliance.event.update_description","[#!]{0}[#] heeft de beschrijving van de alliantie veranderd."
"alliance.event.update_featured_message_enabled_false","[#!]{0}[#] heeft de uitgelichte alliantieboodschap verwijderd."
"alliance.event.update_featured_message_enabled_true","[#!]{0}[#] heeft een nieuw uitgelichte bericht voor de alliantie ingesteld."
"alliance.event.update_language","[#!]{0}[#] heeft de taal van de alliantie veranderd."
"alliance.event.update_name","[#!]{0}[#] heeft de naam van de alliantie veranderd."
"alliance.event.update_required_trophies","[#!]{0}[#] heeft de trofeeëneis voor de alliantie veranderd naar [#!]{1}[#]."
"alliance.event.update_symbol","[#!]{0}[#] heeft het embleem van de alliantie veranderd."
"alliance.event.update_type.inviteonly","[#!]{0}[#] heeft het alliantietype veranderd naar [#!]Op uitnodiging[#]."
"alliance.event.update_type.open","[#!]{0}[#] heeft het alliantietype veranderd naar [#!]Open[#]."
"alliance.event.war_created","De [#!]Alliantie-oorlog[#] begint over {0}. Bereid je voor!"
"alliance.event.wars_enabled_false","[#!]{0}[#] heeft [#!]Alliantie-oorlog[#] uitgeschakeld voor de alliantie."
"alliance.event.wars_enabled_true","[#!]{0}[#] heeft [#!]Alliantie-oorlog[#] ingeschakeld voor de alliantie."
"alliance.exmember","[Ex-lid]"
"alliance.hexmap.keys","Sleutels"
"alliance.hexmap.more_in","Meer over: {0}"
"alliance.hexmap.remaining_health","Resterende gezondheid:"
"alliance.hexmap.status.finished","Evenement afgelopen!"
"alliance.hexmap.team","Monstereilandteam"
"alliance.indicator.create","Verwerken..."
"alliance.indicator.refresh","Herladen..."
"alliance.info.allianceeventineligibleincoming","Je moet lid zijn van een alliantie om te kunnen meedoen aan alliantieopdrachten."
"alliance.info.allianceeventineligiblestarted","[#!]Je moet lid zijn van een alliantie om te kunnen meedoen[#] aan alliantieopdrachten. Je kunt niet meedoen aan deze alliantieopdracht, omdat hij al is begonnen.

Als je nu lid wordt van een alliantie, kun je wel meedoen aan toekomstige alliantieopdrachten."
"alliance.info.comingsoon","Binnenkort beschikbaar!"
"alliance.info.confirmdemote.elder","Wil je [#!]{0}[#] echt tot [#!]Oudste[#] degraderen?"
"alliance.info.confirmdemote.member","Wil je [#!]{0}[#] echt tot [#!]Lid[#] degraderen?"
"alliance.info.confirmkick","Wil je [#!]{0}[#] echt verbannen?"
"alliance.info.confirmleave","Wil je [#!]{0}[#] echt verlaten?"
