"KEY","TEXT"
"accountswitch.trophies","Troféus"
"accountswitch.xp","Nível de EXP"
"ads.disabled.popup.description","Os anúncios não estão disponíveis nesta versão. Você ainda receberá as recompensas."
"ads.disabled.popup.title","Nenhum anúncio disponível"
"advanced_buildings.title#1","Nova construção avançada desbloqueada"
"advanced_buildings.title#2","Novas construções avançadas desbloqueadas"
"advanced_buildings.title#3","Novas construções avançadas desbloqueadas"
"aetherpower.statuseffect.minor.aetherpowerattackmodifier.single.allies","No início de cada batalha, este Herói recebe {ATTACK}% de ataque por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerberserk.single.allies","No início de cada batalha, este Herói recebe {ATTACK}% de ataque, e mais {CHANGE}% sempre que é atingido durante {TURNS} turnos, até o limite de {MAXMODIFIER}% de ataque.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerberserkdefense.single.allies","No início de cada batalha, este Herói recebe {DEFENSE}% de defesa, e mais {CHANGE}% sempre que é atingido durante {TURNS} turnos, até o limite de {MAXMODIFIER}% de defesa.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerdebuffdamagemodifier.single.allies","No início de cada batalha, este Herói recebe {MULTIPLIER}% menos dano de males de status por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerdefensemodifier.single.allies","No início de cada batalha, este Herói recebe {DEFENSE}% de defesa por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerdispel.single.allies.minordebuff","No início de cada batalha, os males de status deste Herói são expurgados ao fim de cada turno por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.healthboost.single.allies","No início de cada batalha, este Herói recupera {TOTAL} de vida reforçada ao longo de {TURNS} turnos. A vida reforçada pode exceder o limite de PV.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.single.allies","No início de cada batalha, este Herói recupera {TOTAL} de vida ao longo de {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerfixedmanarecovery.small.single.allies","No início de cada batalha, este Herói recebe uma pequena quantidade de mana por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowergamble.single.allies","No início de cada batalha, este Herói recebe {ATTACK}% de ataque com {ACCURACY}% de precisão por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerhealmultiplier.single.allies","No início de cada batalha, este Herói recebe {HEALING}% mais cura por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerlifesteal.single.allies","No início de cada batalha, este Herói recebe cura equivalente a {LIFESTEAL}% do dano normal causado por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowermanagenerationmodifier.single.allies","No início de cada batalha, este Herói recebe {MANAREGEN}% de geração de mana por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowermummyreincarnation.single.allies","Quando derrotado nos primeiros 5 turnos de uma batalha, este Herói revive como uma Múmia com {ATTACK}% de ataque e {DEFENSE}% de defesa.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerreceiveddamagemodifier.single.allies.decrease","No início de cada batalha, o dano recebido por este herói é reduzido em [#!]{DAMAGEREDUCTION}%[#] por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerreflectminordebuffstorandomenemy.single.allies","No início de cada batalha, este herói reflete os males de status expurgáveis que receberia, aplicando-os a um personagem aleatório da equipe adversária, por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerspecialdamagepowermodifier.single.allies","No início de cada turno, a habilidade especial deste herói causa {POWER}% mais dano por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.aetherpowerspecialskilldefensemodifier.single.allies","No início de cada batalha, este Herói recebe {SPECIALSKILLDEFENSE}% de defesa contra Habilidades Especiais por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.block.single.allies","No início de cada batalha, este herói recebe {BLOCKCHANCE}% de chance de reduzir qualquer dano recebido a 1, por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.counterattack.single.allies","No início de cada batalha, este Herói contra-ataca com {DEFLECTION}% do dano recebido por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.debuffshield.single.allies","No início de cada batalha, este Herói fica imune a novos males de status por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.dodgespecialdamage.single.allies","No início de cada batalha, este herói recebe {DODGE}% de chance de se esquivar de habilidades especiais que causam dano por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.reflectdebuffdamage.single.allies.targets.all","No início de cada batalha, este herói aplica {DEFLECTION}% do dano recebido dos próprios males de status a todos os inimigos por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.reflectminordebuffs.single.allies.randomenemy","No início de cada batalha, este herói reflete os males de status expurgáveis que receberia, aplicando-os a um personagem aleatório da equipe adversária, por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.resistnewparasites.single.allies","No início de cada batalha, este Herói fica imune a novos demônios por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.revive.aetherrevive.single.allies","Quando morre durante os primeiros {TURNS} turnos de uma batalha, este Herói é ressuscitado no início do turno seguinte com {HEALTH}% de vida. Todos os efeitos de status e acumulações são removidos quando o Herói é derrotado.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"aetherpower.statuseffect.minor.taunt.single.allies","No início de cada batalha, este herói recebe Provocar, impedindo que os inimigos usem Habilidades Especiais nos aliados do Herói por {TURNS} turnos.

Em batalhas com várias ondas, o efeito é aplicado novamente no início de cada onda."
"alchemy.surplusremoval.body","O laboratório alquímico agora tem um limite de 100 transmutações por receita. As transmutações acima do limite foram removidas da fila, e os ingredientes usados nelas estão anexados a esta mensagem."
"alchemy.surplusremoval.title","Ingredientes do laboratório alquímico"
"alchemylab.alchemy","Alquimia"
"alchemylab.boost","Reforço"
"alchemylab.boost.confirmation","A compra deste reforço concede [#!]{0}[#] fragmentos Alka adicionais. Completar a transação?"
"alchemylab.boost.get_more_alkashards#1","Receba [#!]{0}[#] [#!]fragmento Alka[#] adicional!"
"alchemylab.boost.get_more_alkashards#2","Receba [#!]{0}[#] [#!]fragmentos Alka[#] adicionais!"
"alchemylab.boost.get_more_alkashards#3","Receba [#!]{0}[#] [#!]fragmentos Alka[#] adicionais!"
"alchemylab.boosted","Reforçado!"
"alchemylab.cancel.really","Você está prestes a [#!]destruir permanentemente itens Épicos[#]! [#!]Não[#] será possível recuperar os recursos ou itens usados!

Tem certeza absoluta de que quer fazer isso?"
"alchemylab.cancel.title","Interromper a transmutação?"
"alchemylab.choose.text","Toque nos itens para adicionar ingredientes"
"alchemylab.chosen.text","Ingredientes selecionados"
"alchemylab.craft.button","Transmutar"
"alchemylab.description.transmuting","Transmutando: {0}"
"alchemylab.description.transmuting.max","Transmutando: {0} (máx)"
"alchemylab.extra","Extra!"
"alchemylab.migration.info.body","O laboratório alquímico foi atualizado! Para acomodar as mudanças, as ações em andamento foram concluídas automaticamente, e as ações da fila foram reembolsadas. Confira os resultados na sua caixa de entrada!"
"alchemylab.migration.info.title","Laboratório alquímico atualizado"
"alchemylab.migration.refundmail.body","O laboratório alquímico foi atualizado! As transmutações na fila foram reembolsadas.

Estes são os itens e recursos que estavam na fila."
"alchemylab.migration.refundmail.title","Transmutações do laboratório alquímico reembolsadas"
"alchemylab.migration.researchmail.body","O laboratório alquímico foi atualizado! A pesquisa em andamento foi concluída e coletada."
"alchemylab.migration.researchmail.title","Pesquisa do laboratório alquímico concluída"
"alchemylab.migration.resultmail.body","O laboratório alquímico foi atualizado! As transmutações em andamento foram concluídas automaticamente.

Estes são os resultados de todas as transmutações concluídas e não coletadas."
"alchemylab.migration.resultmail.title","Transmutações do laboratório alquímico concluídas"
"alchemylab.ready","Transmutação terminada!"
"alchemylab.researchingelsewhere","Aguarde a conclusão de outra pesquisa para pesquisar esta receita."
"alchemylab.showavailableingredients.button","Mostrar tudo"
"alchemylab.showchoseningredients.button","Mostrar os selecionados"
"alchemylab.transmutation.cancel","A transmutação destes itens já começou. Se você remover a transmutação da fila, todos os itens e recursos gastos serão [#!]destruídos permanentemente[#]!

Tem certeza de que quer destruir estes itens e recursos?"
"alchemylab.transmutationready.message","Resultados da transmutação:"
"alchemylab.transmute.autofill","Autopreencher"
"alchemylab.transmute.button","Transmutar"
"alchemylab.transmute.cauldron_full","Caldeirão cheio!"
"alchemylab.transmute.confirmation.epic","Você está prestes a consumir {0} [#!]material(is) de ascenção épico(s)[#] nesta transmutação.

Tem certeza de que quer fazer isso?"
"alchemylab.transmute.odds.title","Taxas de transmutação"
"alchemylab.transmute.required_ingredients","Ingredientes necessários:"
"alchemylab.transmutetime","Tempo de transmutação: [#!]{0}[#]"
"alkashard.dialog.cost","Fragmentos Alka consumidos:"
"alkashard.dialog.guide","Escolha um dos seguintes:"
"alkashard.dialog.info.message","Você pode escolher um item de uma seleção aleatória de itens ao combinar Fragmentos Alka.

A seleção de itens permanece a mesma até que os Fragmentos Alka sejam combinados."
"alkashard.dialog.title","Combinar Fragmentos Alka"
"alkashard.done.dialog.title","Combinado a partir de Fragmentos Alka!"
"alliance.activetitan","Titã ativo"
"alliance.activity","[#!]Atividade:[#] [%115]{0}[%]"
"alliance.activity.description","Indica o percentual de membros da aliança online recentemente."
"alliance.activity.title","Atividade da aliança"
"alliance.activity_entry","Atividade:"
"alliance.alliances","Alianças"
"alliance.chat.joinrequest","Aceitar pedido de entrada?"
"alliance.chat.joinrequest.accept","Aceitar"
"alliance.chat.joinrequest.accepted","[#00ff00]Aceito[#] por [#!]{0}[#]"
"alliance.chat.joinrequest.reject","Rejeitar"
"alliance.chat.joinrequest.rejected","[#ff0000]Rejeitado[#] por [#!]{0}[#]"
"alliance.choose_banner","Símbolo"
"alliance.choose_description","Descrição"
"alliance.choose_flag","Padrão"
"alliance.choose_name","Nome da aliança"
"alliance.choose_symbol","Símbolo"
"alliance.choose_trophies","Troféus necessários"
"alliance.choose_type","Tipo"
"alliance.demote","Rebaixar"
"alliance.error.alliance_not_found","A aliança não existe mais."
"alliance.error.already_in_alliance_other","O jogador já entrou em uma aliança."
"alliance.error.already_requested","Você já pediu para entrar nesta aliança."
"alliance.error.banned","Seu pedido para participar da aliança foi recusado recentemente."
"alliance.error.block_edit_name","Nome e descrição da aliança temporariamente desativados."
"alliance.error.cant_attack_titan.message","Para poder atacar um Titã, você precisa ser membro da aliança antes do Titã aparecer.

Você pode atacar o próximo Titã que aparecer para esta aliança."
"alliance.error.cant_attack_titan.rare.message","Para poder atacar Titãs Raros, você precisa estar na aliança por pelo menos {0} dias."
"alliance.error.cant_attack_titan.title","O ataque não é permitido"
"alliance.error.full","A aliança está cheia."
"alliance.error.hexmap.already_finished","Evento encerrado."
"alliance.error.hexmap.attacker_in_battle","Atacante já em batalha."
"alliance.error.hexmap.chest.already_claimed","Baú já coletado."
"alliance.error.hexmap.chest.not_enough_keys","Você não tem chaves suficientes para abrir o baú."
"alliance.error.hexmap.chest.unknown","Baú não encontrado."
"alliance.error.hexmap.invalid_path","Caminho inválido selecionado."
"alliance.error.hexmap.invalid_team","Todos os heróis da sua equipe foram derrotados."
"alliance.error.hexmap.no_energy_left","Você não tem energia suficiente."
"alliance.error.hexmap.player.unknown","Jogador não encontrado."
"alliance.error.hexmap.target.dead","Inimigo já derrotado."
"alliance.error.hexmap.target.unknown","Inimigo desconhecido selecionado."
"alliance.error.invite_only","Esta aliança é só para convidados. Tente novamente."
"alliance.error.name.taken","O nome que você deu já está sendo usado."
"alliance.error.name.too_short","O nome da aliança deve ter pelo menos {0} caracteres."
"alliance.error.not_enough_trophies","Você não tem troféus suficientes para entrar na aliança."
"alliance.error.player_not_found","O jogador não existe mais."
"alliance.error.text_validation","O nome ou a descrição da aliança não foi aprovado."
"alliance.error.unknown","A aliança não existe mais."
"alliance.error.war.already_finished","A guerra já terminou."
"alliance.error.war.attacker_in_battle","Não é possível atacar. Tente de novo depois."
"alliance.error.war.defense.war_started","Não é possível atualizar a equipe de defesa. A guerra já começou!"
"alliance.error.war.invalid_assist_dragon_count","Não é possível atacar. Tente de novo depois."
"alliance.error.war.invalid_team","Sua equipe de ataque selecionada é inválida."
"alliance.error.war.no_attacks_left","Sem energia de guerra!"
"alliance.error.war.target.dead","O alvo já foi derrotado."
"alliance.error.war.target.not_found","Não foi encontrado um alvo válido."
"alliance.error.war.target.reserved","O alvo já foi reservado."
"alliance.error.war.target.under_attack","O alvo já está sob ataque."
"alliance.error.war.target.unknown","Alvo desconhecido. Tente de novo depois."
"alliance.error.war_battle_conflict","Ocorreu um erro inesperado. Investigaremos esta questão e ela será corrigida logo que for possível."
"alliance.event.alliance_gift.alliance_christmas_gift_offer","Foram enviados Presentes de Inverno de [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.alliance_christmas_webstore_gift","Foram enviados Presentes de Inverno de [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.alliance_valentines_webstore_gift","Feliz Dia de São Valentim do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.alliancegiftoffer_gift","Foram enviados carregamentos de gemas de [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.battle_item_alliancemember_gift","Foram enviados itens de batalha de [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.com.smallgiantgames.empires.6th_birthday_gift_zynga","Saudações de [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.default","Saudações de [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day1","Feliz Semana Dourada do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day2","Feliz Semana Dourada do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day3","Feliz Semana Dourada do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day4","Feliz Semana Dourada do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day5","Feliz Semana Dourada do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day6","Feliz Semana Dourada do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day7","Feliz Semana Dourada do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.valentines2018_alliance_member_gift","Feliz Dia de São Valentim do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_1","Feliz Semana da Aliança do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_2","Feliz Semana da Aliança do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_3","Feliz Semana da Aliança do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_4","Feliz Semana da Aliança do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_5","Feliz Semana da Aliança do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_6","Feliz Semana da Aliança do [#!]{0}[#]! Confira a caixa de entrada!"
"alliance.event.demote","[#!]{1}[#] foi rebaixado por [#!]{0}[#]."
"alliance.event.event_ended","O [#!]objetivo da aliança[#] acabou."
"alliance.event.event_ending","O [#!]objetivo da aliança[#] acaba em {0}!"
"alliance.event.event_started","O [#!]objetivo da aliança[#] começou!"
"alliance.event.event_starting","O [#!]objetivo da aliança[#] começa em {0}!"
"alliance.event.hexmap_ended","O [#!]Evento Ilha dos Monstros[#] acabou."
"alliance.event.hexmap_ending","O [#!]Evento Ilha dos Monstros[#] acaba em 24 horas!"
"alliance.event.hexmap_started","O [#!]Evento Ilha dos Monstros[#] começou!"
"alliance.event.hexmap_starting","O [#!]Evento Ilha dos Monstros[#] começa em 24 horas!"
"alliance.event.inactive_leader_election","Devido à inatividade do líder atual, escolhemos {0} como novo líder."
"alliance.event.inactive_leader_final","O líder da sua aliança está inativo há bastante tempo. Um novo líder será selecionado automaticamente entre os membros qualificados da aliança em {0}. Esta é a última notificação."
"alliance.event.inactive_leader_first","O líder da sua aliança está inativo há bastante tempo. Um novo líder será selecionado automaticamente entre os membros qualificados da aliança em {0}."
"alliance.event.inactive_leader_no_active_elders","O processo de seleção do novo líder da aliança foi interrompido porque nenhum membro qualificado estava disponível."
"alliance.event.inactive_leader_returned","O líder da aliança voltou. Não selecionamos um novo líder quando o líder da aliança está ativo."
"alliance.event.join","[#!]{0}[#] entrou na aliança."
"alliance.event.kick","[#!]{0}[#] expulsou [#!]{1}[#] da aliança."
"alliance.event.leave","[#!]{0}[#] saiu da aliança."
"alliance.event.level_up","[#!]{0}[#] chegou ao nível [#!]{1}[#]!"
"alliance.event.promote","[#!]{1}[#] foi promovido por [#!]{0}[#]."
"alliance.event.titan_created","Um novo Titã apareceu!"
"alliance.event.titan_escaped","O Titã escapou."
"alliance.event.titan_killed","O Titã foi derrotado!"
"alliance.event.top_attackers","Maiores atacantes titãs: {0}
Arpões usados: [#!]{1}[#]"
"alliance.event.top_attackers_no_harpoons","Maiores atacantes titãs: {0}"
"alliance.event.top_hexmap_players","Melhores Jogadores da Ilha dos Monstros: {0}"
"alliance.event.top_war_attackers","Maiores atacantes da guerra: {0}"
"alliance.event.update_description","[#!]{0}[#] alterou a descrição da aliança."
"alliance.event.update_featured_message_enabled_false","[#!]{0}[#] removeu a mensagem em destaque da aliança."
"alliance.event.update_featured_message_enabled_true","[#!]{0}[#] definiu uma nova mensagem em destaque para a aliança."
"alliance.event.update_language","[#!]{0}[#] alterou o idioma da aliança."
"alliance.event.update_name","[#!]{0}[#] alterou o nome da aliança."
"alliance.event.update_required_trophies","[#!]{0}[#] alterou o requisito de troféus da aliança para [#!]{1}[#]."
"alliance.event.update_symbol","[#!]{0}[#] alterou o símbolo da aliança."
"alliance.event.update_type.inviteonly","[#!]{0}[#] alterou o tipo de aliança para [#!]Apenas convidados[#]."
"alliance.event.update_type.open","[#!]{0}[#] alterou o tipo de aliança para [#!]Aberta[#]."
"alliance.event.war_created","As [#!]guerras da aliança[#] começam em {0}. Prepare a sua defesa!"
"alliance.event.wars_enabled_false","[#!]{0}[#] desativou as [#!]guerras da aliança[#] para a aliança."
"alliance.event.wars_enabled_true","[#!]{0}[#] ativou [#!]guerras da aliança[#] para a aliança."
"alliance.exmember","[Ex-membro]"
"alliance.hexmap.keys","Chaves"
"alliance.hexmap.more_in","Mais em: {0}"
"alliance.hexmap.remaining_health","Vida restante:"
"alliance.hexmap.status.finished","Evento encerrado!"
"alliance.hexmap.team","Equipe da Ilha dos Monstros"
"alliance.indicator.create","Processando..."
"alliance.indicator.refresh","Atualizando..."
"alliance.info.allianceeventineligibleincoming","É preciso estar em uma aliança para participar de objetivos da aliança."
"alliance.info.allianceeventineligiblestarted","[#!]É preciso estar em uma aliança para participar[#] de objetivos da aliança. Você não pode participar deste objetivo porque ele já começou.

Entre em uma aliança agora para participar de objetivos futuros."
"alliance.info.comingsoon","Em breve!"
"alliance.info.confirmdemote.elder","Deseja mesmo rebaixar [#!]{0}[#] a [#!]Mestre[#]?"
"alliance.info.confirmdemote.member","Deseja mesmo rebaixar [#!]{0}[#] a [#!]Membro[#]?"
"alliance.info.confirmkick","Deseja mesmo expulsar [#!]{0}[#]?"
"alliance.info.confirmleave","Deseja mesmo sair de [#!]{0}[#]?"
"alliance.info.confirmleaveanddisband","Tem certeza de que quer sair de [#!]{0}[#]?
Sua aliança será excluída, já que não existem outros membros."
"alliance.info.confirmleaveduringallianceevent","Tem certeza de que quer sair de [#!]{0}[#]?

Se você sair, não poderá mais participar do [#!]objetivo da aliança[#] atual. Você não poderá participar nem receber recompensas mesmo que volte para a aliança."
"alliance.info.confirmleaveduringhexmap","Tem certeza de que quer sair de [#!]{0}[#]?

Se você sair, não poderá mais participar do evento [#!]Ilha dos Monstros[#] atual. Você não poderá participar nem receber recompensas mesmo que volte para a aliança."
"alliance.info.confirmleaveduringhexmappendingrewards","Tem certeza de que quer sair de [#!]{0}[#]?

Se você sair, não receberá as recompensas do evento [#!]Ilha dos Monstros[#] atual, mesmo que volte depois."
"alliance.info.confirmleaveubertitan","Tem certeza de que quer sair de [#!]{0}[#]?
Você não poderá mais contribuir para a [#!]pontuação do Titã Mítico[#] em andamento nem receber as recompensas associadas desta aliança ou de qualquer outra."
"alliance.info.confirmleavewar","Tem certeza de que quer sair de [#!]{0}[#]?

A preparação para a guerra começou! Se você quiser participar da guerra, precisará voltar para esta aliança a tempo! É preciso voltar com bastante antecedência para a batalha.

Tempo restante: [#!]{1}[#]"
"alliance.info.confirmleavewarafterstarted","Deseja mesmo sair de [#!]{0}[#]?"
"alliance.info.confirmleavewarnoreturn","Tem certeza de que quer sair de [#!]{0}[#]?

As guerras começarão em breve! Se você sair agora, não poderá participar desta guerra."
"alliance.info.confirmpromote.coleader","Deseja mesmo promover [#!]{0}[#] a [#!]Vice-Líder[#]?"
"alliance.info.confirmpromote.elder","Deseja mesmo promover [#!]{0}[#] a [#!]Mestre[#]?"
"alliance.info.confirmpromote.leader","Deseja mesmo promover [#!]{0}[#] a [#!]Líder[#]?

Aviso: você será rebaixado a [#!]Vice-Líder[#]."
"alliance.info.created","Parabéns! Você criou uma nova aliança."
"alliance.info.created.ubertitan","Parabéns! Você criou uma nova aliança.

Você não poderá contribuir para a [#!]pontuação do Titã Mítico[#] atual desta aliança."
"alliance.info.emptyname","Primeiro, você tem que escolher um nome."
"alliance.info.hexmapeventdisabled","O evento Ilha dos Monstros está temporariamente indisponível."
"alliance.info.hexmapeventineligibleincoming","Você precisa estar em uma Aliança para participar de eventos na Ilha dos Monstros.

(Observação: no Beta Global, a aliança precisa de uma pontuação superior a {0} durante a fase de preparação para participar do evento.)"
"alliance.info.hexmapeventineligiblestarted","[#!]É preciso estar em uma aliança para participar[#] de eventos Ilha dos Monstros. Você não pode participar deste evento Ilha dos Monstros porque ele já começou.

Entre em uma Aliança agora para participar de futuros eventos Ilha dos Monstros."
