"KEY","TEXT"
"advanced_buildings.title#1","새로운 상급 건물 개방됨"
"advanced_buildings.title#2","새로운 상급 건물 개방됨"
"advanced_buildings.title#3","새로운 상급 건물 개방됨"
"aetherpower.statuseffect.minor.aetherpowerattackmodifier.single.allies","전투가 시작될 때마다 이 영웅이 {TURNS}턴 동안 {ATTACK}% 공격력을 얻습니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerberserk.single.allies","전투가 시작될 때마다 이 영웅이 {TURNS}턴 동안 {ATTACK}% 공격력을 얻고, 이후 공격을 받을 때마다 {CHANGE}%씩 최대 {MAXMODIFIER}%까지 증가합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerberserkdefense.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 {DEFENSE}% 방어력을 얻고 이후 공격을 받을 때마다 {CHANGE}%씩 최대 {MAXMODIFIER}%까지 증가합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerdebuffdamagemodifier.single.allies","전투가 시작될 때마다 이 영웅의 상태 이상 효과 및 부정적 중첩 피해가 {TURNS}턴 동안 {MULTIPLIER}% 감소합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerdefensemodifier.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 {DEFENSE}% 방어력을 얻습니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerdispel.single.allies.minordebuff","전투가 시작될 때마다 {TURNS}턴 동안 매 턴이 종료될 때마다 이 영웅의 상태 이상 효과가 정화됩니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.healthboost.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 높아진 {TOTAL} HP를 회복합니다. 높아진 HP는 최대 HP를 초과할 수 있습니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerfixedhealthrecovery.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 {TOTAL} HP를 회복합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerfixedmanarecovery.small.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴에 걸쳐 소량의 마나를 받습니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowergamble.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 {ATTACK}% 공격력과 {ACCURACY}% 명중률을 얻습니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerhealmultiplier.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 HP 회복을 받을 때마다 그 효과가 {HEALING}% 증가합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerlifesteal.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 일반 피해의 {LIFESTEAL}%를 회복합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowermanagenerationmodifier.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 {MANAREGEN}% 마나 생산력을 갖게 됩니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowermummyreincarnation.single.allies","전투 시작 후 최초 5 턴 안에 이 영웅이 쓰러지면, {ATTACK}% 공격력과 {DEFENSE}% 방어력을 가진 미라가 되어 부활할 것입니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerreceiveddamagemodifier.single.allies.decrease","전투가 시작될 때마다 {TURNS}턴 동안 이 영웅에 의해 받은 모든 피해가 [#!]{DAMAGEREDUCTION}%[#] 씩 감소합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerreflectminordebuffstorandomenemy.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 자신이 받게 될 정화 가능한 상태 이상 효과를 상대팀 캐릭터 중 하나에게 무작위로 반사합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerspecialdamagepowermodifier.single.allies","전투가 시작될 때마다 {TURNS}턴 동안 이 영웅의 특수 스킬은 {POWER}% 추가 피해를 줍니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.aetherpowerspecialskilldefensemodifier.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 특수 스킬에 대하여 {SPECIALSKILLDEFENSE}% 방어력을 갖게 됩니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.block.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 {BLOCKCHANCE}% 확률로 받은 피해를 1로 감소시킵니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.counterattack.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 받은 피해의 {DEFLECTION}%를 반격합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.debuffshield.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 새로운 상태 이상 효과에 면역을 갖습니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.dodgespecialdamage.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 피해를 주는 특수 스킬을 {DODGE}% 확률로 회피합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.reflectdebuffdamage.single.allies.targets.all","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 상태 이상 효과 및 부정적 중첩으로 받은 피해의 {DEFLECTION}%를 모든 적에게 반사합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.reflectminordebuffs.single.allies.randomenemy","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 자신이 받게 될 정화 가능한 상태 이상 효과를 상대 팀 캐릭터 중 하나에게 무작위로 반사합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.resistnewparasites.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 새로운 악마에 면역을 갖습니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.revive.aetherrevive.single.allies","전투에서 첫 {TURNS}턴 안에 이 영웅이 쓰러지면, 그다음 턴이 시작될 때 {HEALTH}%의 HP를 가지고 부활합니다. 영웅 사망 시, 모든 상태 효과와 중첩 효과는 제거됩니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"aetherpower.statuseffect.minor.taunt.single.allies","전투가 시작될 때마다 이 영웅은 {TURNS}턴 동안 상대팀이 아군에게 특수 스킬을 사용하지 못하도록 도발을 합니다.

공세가 여러 번 있는 전투에서 이 효과는 각 공세가 시작될 때마다 새로고침됩니다."
"alchemy.surplusremoval.body","이제 연금술 연구소에서 레시피당 변환이 100개로 제한되었습니다. 제한을 초과하는 변환은 대기열에서 제거되었으며 이에 사용된 재료는 이 메시지에 첨부되었습니다."
"alchemy.surplusremoval.title","연금술 연구소 재료"
"alchemylab.alchemy","연금술"
"alchemylab.boost","증폭"
"alchemylab.boost.confirmation","이 증폭을 구매하면 추가 알칸샤드 [#!]{0}[#]개를 얻습니다. 이 거래를 완료하시겠습니까?"
"alchemylab.boost.get_more_alkashards#1","추가 [#!]알칸샤드[#] [#!]{0}[#]개를 얻으세요!"
"alchemylab.boost.get_more_alkashards#2","추가 [#!]알칸샤드[#] [#!]{0}[#]개를 얻으세요!"
"alchemylab.boost.get_more_alkashards#3","추가 [#!]알칸샤드[#] [#!]{0}[#]개를 얻으세요!"
"alchemylab.boosted","증폭 완료!"
"alchemylab.cancel.really","[#!]초희귀 아이템을 완전히 파괴[#]하려고 합니다! 사용한 자원이나 아이템을 전혀 돌려받을 수 [#!]없습니다[#]!

정말 이대로 진행하시겠습니까?"
"alchemylab.cancel.title","변환을 중지할까요?"
"alchemylab.choose.text","아이템을 눌러서 재료를 더하세요"
"alchemylab.chosen.text","선택된 자원"
"alchemylab.craft.button","변환"
"alchemylab.description.transmuting","변환 중: {0}"
"alchemylab.description.transmuting.max","변환 중: {0} (최대)"
"alchemylab.extra","추가!"
"alchemylab.migration.info.body","연금술 연구소가 업데이트되었습니다! 변경 사항을 적용하기 위해 진행 중이던 작업이 자동으로 완료되었으며, 대기 중이던 작업은 환불되었습니다. 결과는 우편함에서 확인하세요!"
"alchemylab.migration.info.title","연금술 연구소 업데이트"
"alchemylab.migration.refundmail.body","연금술 연구소가 업데이트되었습니다! 대기 중이던 변환 작업이 환불되었습니다.

대기열에 있던 아이템과 자원은 다음과 같습니다."
"alchemylab.migration.refundmail.title","연금술 연구소 변환 환불됨"
"alchemylab.migration.researchmail.body","연금술 연구소가 업데이트되었습니다! 진행 중이던 연구가 자동으로 완료되었으며 수집되었습니다."
"alchemylab.migration.researchmail.title","연금술 연구소 연구 완료됨"
"alchemylab.migration.resultmail.body","연금술 연구소가 업데이트되었습니다! 진행 중이던 변환 작업이 자동으로 완료되었습니다.

완료되고 획득하지 않은 변환 결과는 다음과 같습니다."
"alchemylab.migration.resultmail.title","연금술 연구소 변환 완료됨"
"alchemylab.ready","변환 완료!"
"alchemylab.researchingelsewhere","이 레시피를 연구하려면 다른 연구가 끝날 때까지 기다려야 합니다."
"alchemylab.showavailableingredients.button","모두 표시"
"alchemylab.showchoseningredients.button","선택된 항목 표시"
"alchemylab.transmutation.cancel","이 아이템은 이미 변환이 시작되었습니다. 대기열에서 이 변환을 제거하면 사용한 모든 아이템과 자원이 [#!]완전히 파괴됩니다[#]!

정말로 아이템과 자원을 파괴하시겠습니까?"
"alchemylab.transmutationready.message","변환 결과:"
"alchemylab.transmute.autofill","자동 채우기"
"alchemylab.transmute.button","변환"
"alchemylab.transmute.cauldron_full","가마솥 가득 참!"
"alchemylab.transmute.confirmation.epic","[#!]초희귀 승급 재료[#] {0}개를 변환에 사용하려고 합니다.

이대로 진행하시겠습니까?"
"alchemylab.transmute.odds.title","변환율"
"alchemylab.transmute.required_ingredients","필요한 재료:"
"alchemylab.transmutetime","변환 시간: [#!]{0}[#]"
"alkashard.dialog.cost","알칸샤드 소모량:"
"alkashard.dialog.guide","다음 중 한 가지를 선택하세요."
"alkashard.dialog.info.message","알칸샤드를 조합하면 임의로 나타나는 여러 아이템 중에서 하나를 고를 수 있습니다.

나타난 아이템은 알칸샤드를 조합하기 전까지 그대로 유지됩니다."
"alkashard.dialog.title","알칸샤드 조합"
"alkashard.done.dialog.title","알칸샤드에서 조합됨!"
"alliance.activetitan","활동 중인 타이탄"
"alliance.activity","[#!]활동:[#] [%115]{0}[%]"
"alliance.activity.description","최근 접속한 동맹 멤버 비율을 나타냅니다."
"alliance.activity.title","동맹 활동"
"alliance.activity_entry","활동:"
"alliance.alliances","동맹"
"alliance.chat.joinrequest","가입 요청을 수락하시겠습니까?"
"alliance.chat.joinrequest.accept","수락"
"alliance.chat.joinrequest.accepted","[#00ff00]수락함[#]: [#!]{0}[#]"
"alliance.chat.joinrequest.reject","거부"
"alliance.chat.joinrequest.rejected","[#ff0000]거부함[#]: [#!]{0}[#]"
"alliance.choose_banner","동맹 깃발"
"alliance.choose_description","설명"
"alliance.choose_flag","패턴"
"alliance.choose_name","동맹 이름"
"alliance.choose_symbol","문양"
"alliance.choose_trophies","필요한 트로피 수"
"alliance.choose_type","유형"
"alliance.demote","강등"
"alliance.error.alliance_not_found","동맹이 더 이상 존재하지 않습니다."
"alliance.error.already_in_alliance_other","플레이어가 이미 동맹에 가입했습니다."
"alliance.error.already_requested","이미 이 동맹 가입을 신청했습니다."
"alliance.error.banned","최근에 동맹 가입 요청이 거부되었습니다."
"alliance.error.block_edit_name","동맹 이름과 설명이 일시적으로 비활성화되었습니다."
"alliance.error.cant_attack_titan.message","타이탄을 공격하려면 타이탄이 출현하기 전에 동맹에 가입되어 있어야 합니다.

이 동맹이 상대할 다음 타이탄부터 공격에 참여할 수 있습니다."
"alliance.error.cant_attack_titan.rare.message","희귀 타이탄을 공격하려면 동맹에 가입하여 최소 {0}일을 보내야 합니다."
"alliance.error.cant_attack_titan.title","공격 권한 없음"
"alliance.error.full","동맹 인원이 다 찼습니다."
"alliance.error.hexmap.already_finished","이벤트가 이미 종료되었습니다."
"alliance.error.hexmap.attacker_in_battle","공격자가 이미 전투 중입니다."
"alliance.error.hexmap.chest.already_claimed","이미 받은 상자입니다."
"alliance.error.hexmap.chest.not_enough_keys","열쇠가 부족해 상자를 열 수 없습니다."
"alliance.error.hexmap.chest.unknown","상자를 찾을 수 없습니다."
"alliance.error.hexmap.invalid_path","경로 선택이 올바르지 않습니다."
"alliance.error.hexmap.invalid_team","팀에 있는 모든 영웅이 쓰러졌습니다."
"alliance.error.hexmap.no_energy_left","에너지가 부족합니다."
"alliance.error.hexmap.player.unknown","플레이어를 찾을 수 없습니다."
"alliance.error.hexmap.target.dead","이미 쓰러진 적입니다."
"alliance.error.hexmap.target.unknown","알 수 없는 적이 선택되었습니다."
"alliance.error.invite_only","이 동맹은 초대로만 가입 가능합니다. 다시 시도해 주세요."
"alliance.error.name.taken","선택한 이름은 이미 사용 중입니다."
"alliance.error.name.too_short","동맹 이름은 최소 {0}자 이상이어야 합니다."
"alliance.error.not_enough_trophies","동맹 가입에 필요한 트로피가 부족합니다."
"alliance.error.player_not_found","플레이어가 더 이상 존재하지 않습니다."
"alliance.error.text_validation","동맹 이름 또는 설명이 승인되지 않았습니다."
"alliance.error.unknown","동맹이 더 이상 존재하지 않습니다."
"alliance.error.war.already_finished","전쟁이 이미 끝났습니다."
"alliance.error.war.attacker_in_battle","공격할 수 없습니다. 나중에 다시 시도하세요."
"alliance.error.war.defense.war_started","방어 팀을 업데이트할 수 없습니다. 전쟁이 이미 시작되었습니다!"
"alliance.error.war.invalid_assist_dragon_count","공격할 수 없습니다. 나중에 다시 시도하세요."
"alliance.error.war.invalid_team","선택된 공격 팀이 올바르지 않습니다."
"alliance.error.war.no_attacks_left","전쟁 에너지가 고갈됐습니다!"
"alliance.error.war.target.dead","이 상대는 이미 쓰러졌습니다."
"alliance.error.war.target.not_found","올바른 상대를 찾지 못했습니다."
"alliance.error.war.target.reserved","상대가 이미 예약되어 있습니다."
"alliance.error.war.target.under_attack","상대가 이미 공격을 받고 있습니다."
"alliance.error.war.target.unknown","알 수 없는 상대입니다. 나중에 다시 시도하세요."
"alliance.error.war_battle_conflict","예상하지 못한 오류가 발생했습니다. 문제를 조사하고 최대한 빨리 해결하겠습니다."
"alliance.event.alliance_gift.alliance_christmas_gift_offer","[#!]{0}[#]의 겨울 선물이 전달되었습니다! 모두 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.alliance_christmas_webstore_gift","[#!]{0}[#]의 겨울 선물이 전달되었습니다! 모두 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.alliance_valentines_webstore_gift","[#!]{0}[#]의 발렌타인 인사를 전합니다! 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.alliancegiftoffer_gift","[#!]{0}[#]의 보석이 전달되었습니다! 모두 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.battle_item_alliancemember_gift","[#!]{0}[#]의 전투 아이템이 전달되었습니다! 모두 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.com.smallgiantgames.empires.6th_birthday_gift_zynga","[#!]{0}[#]의 인사를 전합니다! 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.default","[#!]{0}[#]의 인사를 전합니다! 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day1","[#!]{0}[#]님이 황금 연휴를 축하합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day2","[#!]{0}[#]님이 황금 연휴를 축하합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day3","[#!]{0}[#]님이 황금 연휴를 축하합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day4","[#!]{0}[#]님이 황금 연휴를 축하합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day5","[#!]{0}[#]님이 황금 연휴를 축하합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day6","[#!]{0}[#]님이 황금 연휴를 축하합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.golden_week_alliancemember_gift_day7","[#!]{0}[#]님이 황금 연휴를 축하합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.valentines2018_alliance_member_gift","[#!]{0}[#]의 발렌타인 인사를 전합니다! 우편함을 확인해 보세요!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_1","[#!]{0}[#]님이 동맹 주간 인사를 전합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_2","[#!]{0}[#]님이 동맹 주간 인사를 전합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_3","[#!]{0}[#]님이 동맹 주간 인사를 전합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_4","[#!]{0}[#]님이 동맹 주간 인사를 전합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_5","[#!]{0}[#]님이 동맹 주간 인사를 전합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.alliance_gift.valentines2022_alliancemember_gift_6","[#!]{0}[#]님이 동맹 주간 인사를 전합니다! 모두 우편함을 확인해 주세요!"
"alliance.event.demote","[#!]{0}[#] 님이 [#!]{1}[#] 님을 강등시켰습니다."
"alliance.event.event_ended","[#!]동맹 퀘스트[#]가 끝났습니다."
"alliance.event.event_ending","[#!]동맹 퀘스트[#]가 {0} 후에 끝납니다!"
"alliance.event.event_started","[#!]동맹 퀘스트[#]가 시작되었습니다!"
"alliance.event.event_starting","[#!]동맹 퀘스트[#]가 {0} 후에 시작됩니다!"
"alliance.event.hexmap_ended","[#!]몬스터 아일랜드 이벤트[#]가 종료되었습니다."
"alliance.event.hexmap_ending","[#!]몬스터 아일랜드 이벤트[#]가 24시간 후에 종료됩니다!"
"alliance.event.hexmap_started","[#!]몬스터 아일랜드 이벤트[#]가 시작되었습니다."
"alliance.event.hexmap_starting","[#!]몬스터 아일랜드 이벤트[#]가 24시간 후에 시작됩니다!"
"alliance.event.inactive_leader_election","현재 리더의 활동이 없어 {0} 님이 새로운 리더로 선택되었습니다."
"alliance.event.inactive_leader_final","동맹 리더가 한동안 활동하지 않았습니다. {0} 후에 적격인 동맹 멤버 중 새로운 리더가 자동으로 선택됩니다. 이는 최종적인 알림입니다."
"alliance.event.inactive_leader_first","동맹 리더가 한동안 활동하지 않았습니다. {0} 후에 적격인 동맹 멤버 중 새로운 리더가 자동으로 선택됩니다."
"alliance.event.inactive_leader_no_active_elders","적격인 동맹 멤버가 없어 새로운 동맹 리더 선택 과정이 중단되었습니다."
"alliance.event.inactive_leader_returned","동맹 리더가 돌아왔습니다. 새로운 리더가 활동 중이면 새로운 리더가 선택되지 않습니다."
"alliance.event.join","[#!]{0}[#] 님이 동맹에 가입했습니다."
"alliance.event.kick","[#!]{0}[#] 님이 [#!]{1}[#] 님을 동맹에서 추방했습니다."
"alliance.event.leave","[#!]{0}[#] 님이 동맹을 떠났습니다."
"alliance.event.level_up","[#!]{0}[#] 님이 레벨 [#!]{1}[#]을(를) 달성했습니다!"
"alliance.event.promote","[#!]{0}[#] 님이 [#!]{1}[#] 님을 승급시켰습니다."
"alliance.event.titan_created","새로운 타이탄이 나타났습니다!"
"alliance.event.titan_escaped","타이탄이 도망쳤습니다."
"alliance.event.titan_killed","타이탄이 쓰러졌습니다!"
"alliance.event.top_attackers","최고 타이탄 공격수: {0}
사용한 작살: [#!]{1}[#]"
"alliance.event.top_attackers_no_harpoons","최고 타이탄 공격수: {0}"
"alliance.event.top_hexmap_players","상위 몬스터 아일랜드 플레이어: {0}"
"alliance.event.top_war_attackers","최고 전쟁 공격수: {0}"
"alliance.event.update_description","[#!]{0}[#] 님이 동맹 설명을 변경했습니다."
"alliance.event.update_featured_message_enabled_false","[#!]{0}[#] 님이 동맹의 홍보 메시지를 삭제했습니다."
"alliance.event.update_featured_message_enabled_true","[#!]{0}[#] 님이 동맹의 새로운 홍보 메시지를 설정했습니다."
"alliance.event.update_language","[#!]{0}[#] 님이 동맹 언어를 변경했습니다."
"alliance.event.update_name","[#!]{0}[#] 님이 동맹 이름을 변경했습니다."
"alliance.event.update_required_trophies","[#!]{0}[#] 님이 동맹 트로피 조건을 [#!]{1}[#]개로 변경했습니다."
"alliance.event.update_symbol","[#!]{0}[#] 님이 동맹 깃발을 변경했습니다."
"alliance.event.update_type.inviteonly","[#!]{0}[#] 님이 동맹 유형을 [#!]초대 한정[#]으로 변경했습니다."
"alliance.event.update_type.open","[#!]{0}[#] 님이 동맹 유형을 [#!]공개[#]로 변경했습니다."
"alliance.event.war_created","[#!]동맹 전쟁[#]이 {0} 후에 시작됩니다. 방어를 준비하세요!"
"alliance.event.wars_enabled_false","[#!]{0}[#] 님이 동맹의 [#!]동맹 전쟁[#]을 비활성화시켰습니다."
"alliance.event.wars_enabled_true","[#!]{0}[#] 님이 동맹의 [#!]동맹 전쟁[#]을 활성화시켰습니다."
"alliance.exmember","[이전 멤버]"
"alliance.hexmap.keys","열쇠"
